Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,source,agr_by,overall_value
2009,"All, All Origins",Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,529.111120898193
2009,"All, All Origins",Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,727.83454811404
2009,"All, All Origins",Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1179028.55607081
2009,"All, All Origins",Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,11277.8423106103
2009,"All, All Origins",Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,16698.2101208645
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,369181
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,527.513662268729
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,674.072718880412
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8458827.13454667
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,10982.8194906304
2009,"All, All Origins",Some college education but no 4-year college degree,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,15444.6317798675
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,3416
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,618.530474181735
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,655.276065734778
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,98724.660749031
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,14543.2229913001
2009,American Indian or Alaska Native,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,18937.9119691527
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,4685
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,881.506645788119
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1021.80579364975
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,139986.399730435
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,22029.0540143259
2009,American Indian or Alaska Native,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,30531.2517132826
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,5605
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1017.14416886979
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1258.57481278559
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,162631.78033735
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,25436.1169437327
2009,American Indian or Alaska Native,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,36518.1556629916
2009,American Indian or Alaska Native,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,13706
2009,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,592.902196783973
2009,American Indian or Alaska Native,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,598.639455782313
2009,American Indian or Alaska Native,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,401342.840816816
2009,American Indian or Alaska Native,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,13784.0639597522
2009,American Indian or Alaska Native,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,17529.5242819719
2009,American Indian or Alaska Native,4-year college graduate or higher,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,293
2009,American Indian or Alaska Native,4-year college graduate or higher,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,7716.490117937
2009,American Indian or Alaska Native,4-year college graduate or higher,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,295
2009,American Indian or Alaska Native,4-year college graduate or higher,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8355.177948716
2009,American Indian or Alaska Native,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,266
2009,American Indian or Alaska Native,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,7467.144331025
2009,American Indian or Alaska Native,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,854
2009,American Indian or Alaska Native,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,23538.812397678
2009,American Indian or Alaska Native,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2339
2009,American Indian or Alaska Native,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,67518.100337915
2009,American Indian or Alaska Native,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,3406
2009,American Indian or Alaska Native,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,99267.222592063
2009,American Indian or Alaska Native,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,4273
2009,American Indian or Alaska Native,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,121223.311477036
2009,American Indian or Alaska Native,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,10018
2009,American Indian or Alaska Native,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,288008.634407014
