"Notes"	"Age"	"Age Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Ethnicity"	"Ethnicity Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Population
	"54 years"	"54"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1584120
	"54 years"	"54"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1550845
	"54 years"	"54"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	206267
	"54 years"	"54"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	198675
	"54 years"	"54"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1569036
	"54 years"	"54"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1527013
	"54 years"	"54"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	215311
	"54 years"	"54"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	208165
	"54 years"	"54"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1612184
	"54 years"	"54"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1570275
	"54 years"	"54"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	221734
	"54 years"	"54"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	215657
	"54 years"	"54"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1609580
	"54 years"	"54"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1569264
	"54 years"	"54"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	232184
	"54 years"	"54"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	228761
	"54 years"	"54"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1589466
	"54 years"	"54"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1550386
	"54 years"	"54"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	252156
	"54 years"	"54"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	251536
	"54 years"	"54"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1606815
	"54 years"	"54"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1574480
	"54 years"	"54"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	252772
	"54 years"	"54"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	249292
	"54 years"	"54"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1595006
	"54 years"	"54"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1553161
	"54 years"	"54"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	261456
	"54 years"	"54"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	260160
	"54 years"	"54"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1545868
	"54 years"	"54"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1505569
	"55 years"	"55"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	107223
	"55 years"	"55"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	101005
	"55 years"	"55"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1125277
	"55 years"	"55"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1089695
	"55 years"	"55"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	113346
	"55 years"	"55"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	105116
	"55 years"	"55"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1115044
	"55 years"	"55"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1081138
	"55 years"	"55"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	128708
	"55 years"	"55"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	120121
	"55 years"	"55"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1527537
	"55 years"	"55"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1484264
	"55 years"	"55"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	135451
	"55 years"	"55"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	125818
	"55 years"	"55"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1412847
	"55 years"	"55"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1371243
	"55 years"	"55"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	141107
	"55 years"	"55"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	132651
	"55 years"	"55"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1399751
	"55 years"	"55"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1355360
	"55 years"	"55"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	156682
	"55 years"	"55"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	146924
	"55 years"	"55"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1419096
	"55 years"	"55"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1380025
	"55 years"	"55"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	157031
	"55 years"	"55"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	148359
	"55 years"	"55"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1428035
	"55 years"	"55"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1377299
	"55 years"	"55"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	162821
	"55 years"	"55"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	152552
	"55 years"	"55"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1457867
	"55 years"	"55"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1410863
	"55 years"	"55"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	174994
	"55 years"	"55"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	161918
	"55 years"	"55"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1495588
	"55 years"	"55"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1440066
	"55 years"	"55"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	185228
	"55 years"	"55"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	173309
	"55 years"	"55"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1528353
	"55 years"	"55"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1472106
	"55 years"	"55"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	201197
	"55 years"	"55"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	192213
	"55 years"	"55"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1569678
	"55 years"	"55"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1525435
	"55 years"	"55"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	206241
	"55 years"	"55"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	197524
	"55 years"	"55"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1562286
	"55 years"	"55"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1515657
	"55 years"	"55"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	215128
	"55 years"	"55"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	206955
	"55 years"	"55"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1605341
	"55 years"	"55"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1558883
	"55 years"	"55"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	221398
	"55 years"	"55"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	214345
	"55 years"	"55"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1602556
	"55 years"	"55"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1557733
	"55 years"	"55"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	231909
	"55 years"	"55"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	227458
	"55 years"	"55"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1582447
	"55 years"	"55"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1538921
	"55 years"	"55"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	251796
	"55 years"	"55"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	250148
	"55 years"	"55"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1599634
	"55 years"	"55"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1562684
	"55 years"	"55"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	252448
	"55 years"	"55"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	247907
	"55 years"	"55"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1587915
	"55 years"	"55"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1541504
	"56 years"	"56"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	101710
	"56 years"	"56"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	91880
	"56 years"	"56"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1130554
	"56 years"	"56"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1086868
	"56 years"	"56"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	108009
	"56 years"	"56"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	101164
	"56 years"	"56"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1122101
	"56 years"	"56"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1083831
	"56 years"	"56"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	114110
	"56 years"	"56"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	105289
	"56 years"	"56"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1112941
	"56 years"	"56"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1076798
	"56 years"	"56"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	129412
	"56 years"	"56"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	120354
	"56 years"	"56"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1526342
	"56 years"	"56"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1480527
	"56 years"	"56"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	136056
	"56 years"	"56"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	126194
	"56 years"	"56"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1412890
	"56 years"	"56"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1369962
	"56 years"	"56"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	141735
	"56 years"	"56"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	133293
	"56 years"	"56"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1401304
	"56 years"	"56"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1356246
	"56 years"	"56"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	157438
	"56 years"	"56"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	147879
	"56 years"	"56"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1422000
	"56 years"	"56"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1383200
	"56 years"	"56"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	157687
	"56 years"	"56"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	149393
	"56 years"	"56"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1432212
	"56 years"	"56"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1382205
	"56 years"	"56"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	163468
	"56 years"	"56"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	153863
	"56 years"	"56"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1463447
	"56 years"	"56"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1417840
	"56 years"	"56"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	175588
	"56 years"	"56"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	163495
	"56 years"	"56"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1502723
	"56 years"	"56"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1449386
	"56 years"	"56"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	185949
	"56 years"	"56"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	174607
	"56 years"	"56"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1533534
	"56 years"	"56"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1477848
	"56 years"	"56"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	201074
	"56 years"	"56"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	191116
	"56 years"	"56"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1562629
	"56 years"	"56"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1513343
	"56 years"	"56"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	206067
	"56 years"	"56"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	196345
	"56 years"	"56"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1555166
	"56 years"	"56"	"2012"	"2012"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1503641
	"56 years"	"56"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	214756
	"56 years"	"56"	"2013"	"2013"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	205487
	"56 years"	"56"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1597723
	"56 years"	"56"	"2013"	"2013"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1546433
	"56 years"	"56"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	221103
	"56 years"	"56"	"2014"	"2014"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	212939
	"56 years"	"56"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1594923
	"56 years"	"56"	"2014"	"2014"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1545161
	"56 years"	"56"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	231581
	"56 years"	"56"	"2015"	"2015"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	226015
	"56 years"	"56"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1574711
	"56 years"	"56"	"2015"	"2015"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1526337
	"56 years"	"56"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	251404
	"56 years"	"56"	"2016"	"2016"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	248533
	"56 years"	"56"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1591767
	"56 years"	"56"	"2016"	"2016"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1549738
	"57 years"	"57"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	96931
	"57 years"	"57"	"2000"	"2000"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	86928
	"57 years"	"57"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1192085
	"57 years"	"57"	"2000"	"2000"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1140582
	"57 years"	"57"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	102269
	"57 years"	"57"	"2001"	"2001"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	91832
	"57 years"	"57"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1126125
	"57 years"	"57"	"2001"	"2001"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1079262
	"57 years"	"57"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	108454
	"57 years"	"57"	"2002"	"2002"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	100890
	"57 years"	"57"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1117513
	"57 years"	"57"	"2002"	"2002"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1075863
	"57 years"	"57"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	114287
	"57 years"	"57"	"2003"	"2003"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	104748
	"57 years"	"57"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1108118
	"57 years"	"57"	"2003"	"2003"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1068211
	"57 years"	"57"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	129404
	"57 years"	"57"	"2004"	"2004"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	119530
	"57 years"	"57"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1519504
	"57 years"	"57"	"2004"	"2004"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1468661
	"57 years"	"57"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	135917
	"57 years"	"57"	"2005"	"2005"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	125340
	"57 years"	"57"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1406304
	"57 years"	"57"	"2005"	"2005"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1358666
	"57 years"	"57"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	141500
	"57 years"	"57"	"2006"	"2006"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	132269
	"57 years"	"57"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1394604
	"57 years"	"57"	"2006"	"2006"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1344601
	"57 years"	"57"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	156913
	"57 years"	"57"	"2007"	"2007"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	146480
	"57 years"	"57"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1414755
	"57 years"	"57"	"2007"	"2007"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1370742
	"57 years"	"57"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	156955
	"57 years"	"57"	"2008"	"2008"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	147805
	"57 years"	"57"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1424651
	"57 years"	"57"	"2008"	"2008"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1368918
	"57 years"	"57"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	162434
	"57 years"	"57"	"2009"	"2009"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	151974
	"57 years"	"57"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1455383
	"57 years"	"57"	"2009"	"2009"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1403683
	"57 years"	"57"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	174238
	"57 years"	"57"	"2010"	"2010"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	162338
	"57 years"	"57"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1494736
	"57 years"	"57"	"2010"	"2010"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1435722
	"57 years"	"57"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	185814
	"57 years"	"57"	"2011"	"2011"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"White"	"2106-3"	173464
	"57 years"	"57"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Female"	"F"	"White"	"2106-3"	1526053
	"57 years"	"57"	"2011"	"2011"	"Not Hispanic or Latino"	"2186-5"	"Male"	"M"	"White"	"2106-3"	1465391
	"57 years"	"57"	"2012"	"2012"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"White"	"2106-3"	200905
