...1,...2,Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.51647382647963,6.20616554902823,6.72334601144724,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,NAAQS,di_gee,Deaths,absolute number,United States,123.276655094549,96.3098867926164,150.243423396482,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,80.9003049057978,77.0479094340933,83.4685685536009,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,WHO,di_gee,Deaths,absolute number,United States,113.755508672587,88.8714911504586,138.639526194715,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,WHO,di_gee_white,Deaths,absolute number,United States,74.6520525663851,71.0971929203669,77.0219589970641,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,absolute number,United States,125.593479859763,98.1199061404394,153.067053579086,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,82.4207211579691,78.4959249123517,85.0372519883808,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.0875562796012,6.31840334343843,9.85670921576395,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.30745880848828,5.05472267475075,5.4759495643133,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.45974473803722,5.82792557659157,9.09156389948285,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.89545748433692,4.66234046127326,5.05086883304603,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.24100475035264,6.43828496121299,10.0437245394923,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.40815936741891,5.1506279689704,5.57984696638459,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,NAAQS,di_gee,Deaths,absolute number,United States,610.580794922351,477.016246033086,744.145343811615,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,400.693646667792,381.61299682647,413.414079895341,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,WHO,di_gee,Deaths,absolute number,United States,564.189567380798,440.773099516248,687.606035245347,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,WHO,di_gee_white,Deaths,absolute number,United States,370.249403593648,352.618479612999,382.003352914082,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,absolute number,United States,660.87252176402,516.306657628139,805.438385899898,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,absolute number,United States,433.697592407637,413.045326102512,447.465769944387,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.79035141091614,4.52371203977823,7.05699078205404,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.79991811341371,3.61896963182259,3.92055043447446,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.349482916158,4.17928352824843,6.51968230406756,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.51059816372868,3.34342682259875,3.62204572448197,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.26941781049627,4.89798266445021,7.64085295654233,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.11430543813817,3.91838613156017,4.24491830919018,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,NAAQS,di_gee,Deaths,absolute number,United States,594.977616053227,464.826262541582,725.128969564869,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,390.454060534929,371.861010033267,402.849427536038,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,WHO,di_gee,Deaths,absolute number,United States,483.495960119825,377.731218843613,589.260701396036,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,WHO,di_gee_white,Deaths,absolute number,United States,317.294223828635,302.184975074891,327.367056331131,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,absolute number,United States,672.720944496699,525.563237888045,819.878651105351,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,absolute number,United States,441.473119825958,420.450590310437,455.488139502972,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.44187920924517,6.59521813222277,10.2885402862675,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.53998323106713,5.27617450577823,5.71585571459307,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.84848037375063,5.35037529199267,8.34658545550857,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.49431524527384,4.28030023359414,4.63699191972698,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,9.5569860093293,7.4663953197885,11.6475766988701,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.27177206862234,5.97311625583081,6.4708759438167,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,NAAQS,di_gee,Deaths,absolute number,United States,240.47219997693,187.868906231976,293.075493721883,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,157.80988123486,150.295124985581,162.819718734379,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,WHO,di_gee,Deaths,absolute number,United States,222.149043905274,173.553940550995,270.744147259553,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,WHO,di_gee_white,Deaths,absolute number,United States,145.785310062836,138.843152440796,150.413415144196,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,absolute number,United States,243.292870546709,190.072555114616,296.513185978801,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,absolute number,United States,159.660946296277,152.058044091693,164.729547766,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.83146082483274,6.11832876940057,9.54459288026489,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.13939616629648,4.89466301552046,5.30255160014716,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.229630225421,5.64814861361014,8.81111183723183,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.74444483543252,4.51851889088812,4.89506213179546,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.92449368047308,6.19101068786959,9.65797667307656,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.20044897781045,4.95280855029568,5.36554259615364,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,NAAQS,di_gee,Deaths,absolute number,United States,6.25267115264012,4.88489933800009,7.62044296728014,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,NAAQS,di_gee_white,Deaths,absolute number,United States,4.10331544392007,3.90791947040008,4.23357942626674,65,150,value,nation
,,2012,All genders,Asian or Pacific Islander,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,WHO,di_gee,Deaths,absolute number,United States,6.18502905179389,4.83205394671397,7.5380041568738,65,150,value,nation
