rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,7.31845296976557,7.31077937590482,7.32612656362633,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,7.31412690261768,7.30601374724838,7.32224005798699,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,12.3001895538518,12.2864923221955,12.3138867855082,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,12.6816382711883,12.6681749935003,12.6951015488764,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,12.4730137440206,12.4551106419616,12.4909168460796,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,11.9812679791921,11.9693020040721,11.9932339543122,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,12.4875166602353,12.4724716356889,12.5025616847818,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,666,2009,25,150,10.0290146391222,10.024724097336,10.0333051809083,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,666,2009,65,150,10.093484658101,10.0889512919075,10.0980180242945,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,10.4084056875943,10.4020823543816,10.4147290208069,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,9.84164687770542,9.83744633357339,9.84584742183745,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,10.2730860318441,10.2680311125494,10.2781409511388,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,10.1123552230224,10.1033853899625,10.1213250560823,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.74001511546955,9.72950356918364,9.75052666175545,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.64852347046888,9.63586512053982,9.66118182039793,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,10.2370815381265,10.2278919501104,10.2462711261427,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.99551528901302,9.98548815367608,10.00554242435,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,NH White,666,2009,25,150,9.09426028301904,9.08898987127605,9.09953069476204,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,NH White,666,2009,65,150,9.05327319978013,9.04797345542404,9.05857294413621,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,9.7376204128777,9.72752521263144,9.74771561312397,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.81245931659942,8.80862645643505,8.8162921767638,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,9.05141726126176,9.04542264672014,9.05741187580338,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",666,2009,25,150,8.90617067270907,8.90311414778466,8.90922719763347,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",666,2009,65,150,8.86100229120701,8.85761064648304,8.86439393593099,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,8.93511368800737,8.93117424123927,8.93905313477547,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.79601886246718,8.79105466943899,8.80098305549538,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,9.00670661875697,9.0037592717228,9.00965396579114,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.92678042030413,8.923742306311,8.92981853429725,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.83887535134139,8.83555854217151,8.84219216051127,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.80610144310201,8.80184156820594,8.81036131799807,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,8.35626177042675,8.34923473065455,8.36328881019895,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,8.36644578967898,8.35394654568366,8.37894503367431,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.47470334917416,8.46429843109157,8.48510826725674,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,8.36501753841703,8.35640981609945,8.37362526073462,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,8.28373740961266,8.27458868522785,8.29288613399747,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.34420376712648,9.33464360307333,9.35376393117962,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,9.1193749843922,9.10593609087434,9.13281387791005,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.4146182699247,9.40459238402985,9.42464415581954,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2009,25,150,9.28565975222941,9.27439517085869,9.29692433360013,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2009,25,150,9.23461215374494,9.22374795241577,9.24547635507412,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,666,2009,25,150,9.80670250494205,9.8021734141012,9.8112315957829,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,666,2009,65,150,9.83361095392878,9.8276754558336,9.83954645202397,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,4-year college graduate or higher,2009,25,150,9.75978563645126,9.75480221620306,9.76476905669946,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,High school graduate or lower,2009,25,150,9.83176940100695,9.82692615341363,9.83661264860027,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2009,25,150,9.80509105182468,9.80011344960167,9.8100686540477,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Hispanic or Latino White,666,2009,25,150,9.68377275310945,9.67575753256649,9.69178797365242,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Hispanic or Latino White,666,2009,65,150,9.65240303846894,9.64194685331363,9.66285922362424,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2009,25,150,9.40478181487101,9.39741370353074,9.41214992621128,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2009,25,150,9.8187814839954,9.80931814556104,9.82824482242976,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2009,25,150,9.53524459784191,9.52682748363948,9.54366171204434,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,NH White,666,2009,25,150,8.73839371727042,8.7354138286096,8.74137360593124,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,NH White,666,2009,65,150,8.76888996826406,8.76550290829345,8.77227702823468,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,NH White,4-year college graduate or higher,2009,25,150,8.80665537774499,8.80286284393299,8.81044791155699,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,NH White,High school graduate or lower,2009,25,150,8.73057202978083,8.72788679785889,8.73325726170277,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2009,25,150,8.66049577288856,8.65725224801314,8.66373929776399,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",666,2009,25,150,8.77830380698639,8.77551216886806,8.78109544510473,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",666,2009,65,150,8.67024617252662,8.66702474221198,8.67346760284126,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,25,150,8.82826874102181,8.82461192909358,8.83192555295004,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2009,65,150,8.58355291108695,8.57899480492335,8.58811101725056,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,25,150,8.8826987220243,8.87996095691469,8.88543648713392,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2009,65,150,8.75311145712622,8.75014436577673,8.75607854847571,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,25,150,8.68107985874967,8.67804467600985,8.6841150414895,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2009,65,150,8.55932231273798,8.55536473777751,8.56327988769845,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,666,2009,25,150,7.98220823390602,7.97264925182694,7.9917672159851,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,666,2009,65,150,7.73588370185458,7.72595900697605,7.7458083967331,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2009,25,150,8.0535206450772,8.04281111640121,8.06423017375319,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2009,25,150,8.05829504691891,8.04809883302279,8.06849126081504,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2009,25,150,7.8247331693074,7.81350044158955,7.83596589702525,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Asian or Pacific Islander,666,2009,25,150,9.23359553436349,9.22751676305335,9.23967430567364,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Asian or Pacific Islander,666,2009,65,150,9.09256073786975,9.08389426561464,9.10122721012486,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2009,25,150,9.40630037126437,9.39941368601085,9.41318705651789,nation,mean
